IdLocalSap;CodigoMaterial;Departamento;Ean13;DigitoVerificador;Jerarquia;Pesable;Fraccionable;UnidadMedida;DescripcionCorta;DescripcionLarga;PrecioFlejes;ImportePPUMS;Impuesto;IdMarca;TipoBarra ;UnidadMedidaFlejes;TimeStampActualizacion
J512;994301;10;780221510141;0;100301001;0;0;UN;CHOC COSTMINT100GR;CHOCOLATE COSTAMINT 100 GR;1199;11990;1;1212;HE;KG;2018-07-25T17:23:23
J512;994302;10;750176182090;4;100211002;0;0;UN;GALL AVENPASAS50GR;*GALLETA QUAKER AVENA PASAS 50GR;239;4780;1;4293;HE;KG;2018-07-25T17:17:39
J512;994303;10;750176182091;1;100211002;0;0;UN;GALL AVENGRAN50GR;*GALLETA QUAKER AVENA GRANOLA 50GR;239;4780;1;4293;HE;KG;2018-07-25T17:17:39
J512;994304;10;750176182884;9;100211002;0;0;UN;GALL MANZCAN50GR;*GALLETA QUAKER AVENA MANZ CANELA 50GR;239;4780;1;4293;HE;KG;2018-07-25T17:17:39
J512;994305;10;779058060470;7;100701002;0;0;UN;GOMITAS FRUT150GR;GOMITAS FRUTIDIENTES 150GR;499;3326,67;1;1555;HE;KG;2018-07-25T17:17:39
J512;994305;10;779058025960;0;100701002;0;0;UN;GOMITAS FRUT150GR;GOMITAS FRUTIDIENTES 150GR;499;3326,67;1;1555;HE;KG;2018-07-25T17:17:39
J512;994306;10;780222563601;8;100211002;0;0;UN;GALLMANZLIGHT40GR;*GALLETA CEREAL MIX MANZANA LIGHT 40GR;149;3725;1;1555;HE;KG;2018-07-25T17:23:23
J512;994307;10;780222563602;5;100211002;0;0;UN;GALLBERLIGHT40GR;*GALLETA CEREAL MIX BERRIE LIGHT 40GR;149;3725;1;1555;HE;KG;2018-07-25T17:23:23
J512;994308;10;780222568267;1;100106001;0;0;UN;SELZ CHIPCLAS125GR;SELZ CHIPS CLAS 125GR;599;4607,69;1;4717;HE;KG;2018-07-25T17:23:23
J512;994309;10;780222568270;1;100106001;0;0;UN;SELZ CHIPQUE125GR;SELZ CHIPS QUESO 125GR;599;4607,69;1;4717;HE;KG;2018-07-25T17:23:23
J512;994310;10;780222564070;1;100207001;0;0;UN;GALL SAPITO 126GR;*GALLETA SAPITO 126GR;599;4607,69;1;1555;HE;KG;2018-07-25T17:23:23
J512;994315;10;780350011151;0;100208002;0;0;UN;GALL NAR 200GR;*GALLETONES MINIBREAK NARANJA 200GR;1959;9795;1;3764;HE;KG;2018-07-25T17:52:34
J512;994320;7;780460937005;1;72310001;0;0;UN;MOUSSE ALC MER;*MOUSSE ALCACHOFAS ALBAHACA/MERKEN;2049;2049;1;6818;HE;KG;2018-07-25T17:52:34
J512;994333;38;209000028104;0;380504003;0;0;UN;ARENA SANITA SIL;ARENA SANITARIA SIL GEL 1.8 KG;3490;1938,89;1;5739;IE;KG;2018-07-25T16:38:47
J512;994350;27;780581027521;0;270803006;0;0;UN;PTY VANESS T2 C;*PANTY VANESSA T2 CAFE MORO;1490;1490;1;5754;HE;  ;2018-07-25T17:52:34
J512;994351;27;780581027522;7;270803010;0;0;UN;PTY VANESS T2 G;*PANTY VANESSA T2 GRIS OSCURO;1490;1490;1;5754;HE;  ;2018-07-25T17:52:34
J512;994364;5;2494119;8;51207001;1;1;KG;FILETE NAC KG;*FILETE WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994365;5;2494118;1;51207001;1;1;KG;LOMO LISO NAC KG;*LOMO LISO WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994366;5;2494117;4;51207001;1;1;KG;LOMO VETADO NAC KG;*LOMO VETADO WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994367;5;2494116;7;51207001;1;1;KG;ASIENTO NAC KG;*ASIENTO WAGYU ORGANICO NAC-U KG;99999;0;12;9999;BC;  ;2018-07-25T17:52:34
J512;994368;5;2494115;0;51207001;1;1;KG;POSTA NEGRA NACKG;*POSTA NEGRA WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994369;5;2494114;3;51207001;1;1;KG;POSTA ROSADA NACKG;*POSTA ROSADA WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994370;5;2494112;9;51207001;1;1;KG;POSTA PALETA NACKG;*POSTA PALETA WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994371;5;2494111;2;51207001;1;1;KG;PUNTA GANSONACKG;*PUNTA GANSO WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994372;5;2494106;8;51207001;1;1;KG;PUNTA PALETANACKG;*PUNTA PALETA WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994373;5;2494105;1;51207001;1;1;KG;PUNTA PICANANACKG;*PUNTA PICANA WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994374;5;2494127;3;51207001;1;1;KG;POLLO GANSONACKG;*POLLO GANSO WAGYU ORGANICO NAC-U KG;99999;0;12;9999;BC;  ;2018-07-25T17:52:34
J512;994375;5;2494110;5;51207001;1;1;KG;GANSONACKG;*GANSO WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994376;5;2494109;9;51207001;1;1;KG;TAPABARRIGANACKG;*TAPABARRIGA WAGYU ORGANICO NAC-U KG;99999;0;12;9999;BC;  ;2018-07-25T17:52:34
J512;994377;5;2494108;2;51207001;1;1;KG;TAPAPECHONACKG;*TAPAPECHO WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994378;5;2494107;5;51207001;1;1;KG;ABASTERONACKG;*ABASTERO WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994379;5;2494125;9;51207001;1;1;KG;PALANCANACKG;*PALANCA WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994380;5;2494126;6;51207001;1;1;KG;CARNICERONACKG;*CARNICERO WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994381;5;2494123;5;51207001;1;1;KG;PLATEADA NACENV KG;*PLATEADA WAGYU ORGANICO NAC-U ENV KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994382;5;2494122;8;51207001;1;1;KG;SOBRECOSTILLANACKG;*SOBRECOSTILLA WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994383;5;2494121;1;51207001;1;1;KG;HUACHALOMONACKG;*HUACHALOMO WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994384;5;2494120;4;51207001;1;1;KG;CHOCLILLONACKG;*CHOCLILLO WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994385;5;2494124;2;51207001;1;1;KG;ENTRANANACKG;*ENTRAÌÔA WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994386;5;2494113;6;51207001;1;1;KG;ASADO TIRANACKG;*ASADO TIRA WAGYU ORGANICO NAC-U KG;99999;0;12;7494;BC;  ;2018-07-25T17:52:34
J512;994387;7;5000020708;4;70605002;0;0;UN;COFF MAT VAI 425.2;COFFEE MATE VAINILLA 425.2 GR;2999;6974,42;1;3685;UC;KG;2018-07-25T17:13:52
J512;994388;19;978956841027;8;190404002;0;0;UN;LIBRO RANDOM LA FA;*LIBRO RANDOM LA FAMILIA HIST PRIVADA DE;12990;12990;1;7043;HE;  ;2018-07-25T17:52:34
J512;994390;15;489320403002;9;150201003;0;0;UN;DIVERTIBUS IN;*DIVERTIBUS INFANTOYS;4990;4990;1;2582;HE;  ;2018-07-25T17:08:25
J512;994391;15;489320400222;4;150201003;0;0;UN;CARRUSEL MUSI;*CARRUSEL MUSICAL INFANTOYS;8990;8990;1;2582;HE;  ;2018-07-25T17:08:25
J512;994393;15;562738901371;8;150201003;0;0;UN;ENTRETE AUTO;*ENTRETE AUTO INFANTOYS;12990;12990;1;2582;HE;  ;2018-07-25T17:13:52
J512;994396;27;780589026900;0;271002005;0;0;UN;CALCETIN NINO 7 8;*CALCETIN ALG. NIÌÔO T: 7-8;190;190;1;2384;HE;  ;2018-07-25T17:52:34
J512;994400;27;780589035900;8;270802001;0;0;UN;CALCETIN NINA 5 6;*CALCETIN ALG. NIÌÔA T: 5-6;190;190;1;2384;HE;  ;2018-07-25T17:52:34
J512;994401;27;780589036900;7;270802001;0;0;UN;CALCETIN NINA 7 8;*CALCETIN ALG. NIÌÔA T: 7-8;190;190;1;2384;HE;  ;2018-07-25T17:52:34
J512;994402;27;780589037900;6;270802001;0;0;UN;CALCETIN NINA 9 10;*CALCETIN ALG. NIÌÔA T: 9-10;190;190;1;2384;HE;  ;2018-07-25T17:52:34
J512;994404;27;780589025990;2;271002005;0;0;UN;PACK2 SOQ. 5 6;*PACK2 CALCETIN ALG. NIÌÔO T: 5-6;1490;1490;1;2384;HE;  ;2018-07-25T17:52:34
J512;994405;27;780589026990;1;271002005;0;0;UN;PACK2 SOQ. 7 8;*PACK2 CALCETIN ALG. NIÌÔO T: 7-8;1490;1490;1;2384;HE;  ;2018-07-25T17:52:34
J512;994406;27;780589027990;0;271002005;0;0;UN;PACK2 SOQ. 9 10;*PACK2 CALCETIN ALG. NIÌÔO T: 9-10;1490;1490;1;2384;HE;  ;2018-07-25T17:52:34
J512;994407;27;780589028990;9;270802005;0;0;UN;PACK2 SOQ. 1012;*PACK2 CALCETIN ALG. NIÌÔO T: 10-12;1490;1490;1;2384;HE;  ;2018-07-25T17:52:34
J512;994410;27;780589036990;8;271002001;0;0;UN;PACK2 SOQ. 7 8;*PACK2 CALCETIN ALG. NIÌÔA T: 7-8;1490;1490;1;2384;HE;  ;2018-07-25T17:52:34
J512;994411;27;780589037990;7;271002001;0;0;UN;PACK2 SOQ. 9 10;*PACK2 CALCETIN ALG. NIÌÔA T: 9-10;1490;1490;1;2384;HE;  ;2018-07-25T17:52:34
J512;994412;15;65356939999;5;150403001;0;0;UN;MY LITTLE PON;*MY LITTLE PONY AMIGOS C/HISTORIETA;990;990;1;2356;UC;  ;2018-07-25T17:13:52
J512;994413001;3;780290022112;6;31103001;0;0;UN;ARROZ C LE DAM130G;*ARROZ C/LECHE SALSA SOPROLE 130 DAMASC;469;3607,69;1;4888;HE;KG;2018-07-25T17:23:23
J512;994413002;3;780290022118;8;31103001;0;0;UN;ARROZ C LE FRA130G;*ARROZ C/LECHE SALSA SOPROLE 1 FRAMBUES;469;3607,69;1;4888;HE;KG;2018-07-25T17:23:23
J512;994413003;3;780290022110;2;31103001;0;0;UN;ARROZ C LE FRA130G;*ARROZ C/LECHE SALSA SOPROLE13 CARAMELO;469;3607,69;1;4888;HE;KG;2018-07-25T17:23:23
J512;994414;6;780462756023;6;60404001;0;0;UN;CRISANT 5 UN;*RAMO CRISANTEMO 5 UN FLORINET;9990;9990;1;7664;HE;UN;2018-07-25T17:52:34
J512;994415;6;780462756022;9;60402001;0;0;UN;LILIUM 3 UN;*BOUQUET LILIUM 3 UN FLORINET;9990;9990;1;7664;HE;UN;2018-07-25T17:52:34
J512;994416;6;780462756021;2;60402001;0;0;UN;CALAS 5 UN;*BOUQUET CALAS 5 UN FLORINET;9990;9990;1;9999;HE;UN;2018-07-25T17:52:34
J512;994417;6;780462756020;5;60801001;0;0;UN;SAUCE ELEC 5 UN;*SAUCE ELECTRICO 5 UN FLORINET;9990;9990;1;7664;HE;UN;2018-07-25T17:52:34
J512;994418;6;780462756019;9;60406001;0;0;UN;FOLLAJE SURT 5 V;*FOLLAJE SURTIDO 5 VAR FLORINET;9990;9990;1;7664;HE;UN;2018-07-25T17:52:34
J512;994419;20;780462968005;5;200802001;0;0;UN;EMPANADAS QUESO TA;*EMPANADAS QUESO TACOS 44 GR X 8 UN;1699;4854,29;1;6560;HE;KG;2018-07-25T17:52:34
J512;994420;20;780462968004;8;200802001;0;0;UN;EMPANADAS QUESO TA;*EMPANADAS QUESO TACOS 21 GR X 20 UN;2719;6323,26;1;6560;HE;KG;2018-07-25T17:52:34
J512;994420;20;780460260026;1;200802001;0;0;UN;EMPANADAS QUESO TA;*EMPANADAS QUESO TACOS 21 GR X 20 UN;2719;6323,26;1;6560;HE;KG;2018-07-25T17:52:34
J512;994421;3;761303259566;1;31102001;0;0;UN;POS CAPRI CH MA155;*POSTRE NESTLE CAPRI CHOC/MANJ POTE 155M;349;2181,25;1;3685;HE;LT;2018-07-25T17:17:39
J512;994422001;3;780290023862;9;31006002;0;0;UN;Y BATI MIX 190 FRU;*YOG. BATIFRUT MIXER 190CC FRUTILLA;349;1836,84;1;4888;HE;LT;2018-07-25T17:23:23
J512;994422002;3;780290023863;6;31006002;0;0;UN;Y BATI MIX 190 PIN;*YOG. BATIFRUT MIXER 190CC PIÌÔA;349;1836,84;1;4888;HE;LT;2018-07-25T17:23:23
J512;994422003;3;780290023861;2;31006002;0;0;UN;Y BATI MIX 190 MOR;*YOG. BATIFRUT MIXER 190CC MORA;349;1836,84;1;4888;HE;LT;2018-07-25T17:23:23
J512;994423;33;68541702068;3;330103003;0;0;UN;LCD AOC L26W831;*LCD AOC L26W831;89990;89990;1;7149;UC;  ;2018-07-25T17:13:52
J512;994429;6;2494128;0;60220001;1;1;KG;MANDARINA GRANEL;*MANDARINA GRANEL;99999;0;1;7139;BC;  ;2018-07-26T13:45:46
J512;994429;6;209000135158;2;60220001;0;1;KG;MANDARINA GRANEL;*MANDARINA GRANEL;99999;0;1;7139;IE;  ;2018-07-26T13:41:37
J512;994430;19;978950491611;6;190404001;0;0;UN;LIBRO PLANETA ASES;*LIBRO PLANETA ASESINATO EN EL ORIENT;5890;5890;1;4108;HE;  ;2018-07-25T17:52:34
J512;994431;19;978950491613;0;190404001;0;0;UN;LIBRO PLANETA CIAN;*LIBRO PLANETA CIANURO ESPUMOSO;5890;5890;1;4108;HE;  ;2018-07-25T17:52:34
J512;994432;19;978950491609;3;190404001;0;0;UN;LIBRO PLANETA DIEZ;*LIBRO PLANETA DIEZ NEGRITOS;5890;5890;1;4108;HE;  ;2018-07-25T17:52:34
J512;994433;19;978950491619;2;190404001;0;0;UN;LIBRO PLANETA EL M;*LIBRO PLANETA EL MISTERIO DEL TREN AZUL;5890;5890;1;4108;HE;  ;2018-07-25T17:52:34
J512;994434;19;978950491615;4;190404001;0;0;UN;LIBRO PLANETA EL M;*LIBRO PLANETA EL MISTERIO MR. BROWN;5890;5890;1;4108;HE;  ;2018-07-25T17:52:34
J512;994435;19;978950491617;8;190404001;0;0;UN;LIBRO PLANETA EL T;*LIBRO PLANETA EL TREN DE LAS 4:50;5890;5890;1;4108;HE;  ;2018-07-25T17:52:34
J512;994436;19;978950491616;1;190404001;0;0;UN;LIBRO PLANETA LOS;*LIBRO PLANETA LOS ELEFANTES PUEDER RECO;5890;5890;1;4108;HE;  ;2018-07-25T17:52:34
J512;994437;19;978950491612;3;190404001;0;0;UN;LIBRO PLANETA MUER;*LIBRO PLANETA MUERTE EN EL NILO;5890;5890;1;4108;HE;  ;2018-07-25T17:52:34
J512;994438;19;978950491622;2;190404001;0;0;UN;LIBRO PLANETA TRAG;*LIBRO PLANETA TRAGEDIA EN TRES ACTOS;5890;5890;1;4108;HE;  ;2018-07-25T17:52:34
J512;994439;19;978950491620;8;190404001;0;0;UN;LIBRO PLANETA MISS;*LIBRO PLANETA MISS MARPLE YTRECE PROBLE;5890;5890;1;4108;HE;  ;2018-07-25T17:52:34
J512;994440;19;978950492095;3;190404001;0;0;UN;LIBRO PLANETA DRAC;*LIBRO PLANETA DRACULA;9890;9890;1;4108;HE;  ;2018-07-25T17:52:34
J512;994441;19;780721900795;9;190506002;0;0;UN;PLUMON PILOT PIZAR;PLUMON PILOT PIZARRA V BOARD MASTER NEG;2090;2090;1;4084;HE;  ;2018-07-25T17:52:34
J512;994442;19;780721900796;6;190506002;0;0;UN;PLUMON PILOT PIZAR;PLUMON PILOT PIZARRA V BOARD MASTER VER;1749;1749;1;4084;HE;  ;2018-07-25T17:52:34
J512;994443;19;780721900797;3;190506002;0;0;UN;PLUMON PILOT PIZAR;PLUMON PILOT PIZARRA V BOARD MASTER AZ;2090;2090;1;4084;HE;  ;2018-07-25T17:52:34
J512;994444;19;780721900798;0;190506002;0;0;UN;PLUMON PILOT PIZAR;PLUMON PILOT PIZARRA V BOARD MASTER NARA;1749;1749;1;4084;HE;  ;2018-07-25T17:52:34
J512;994445;19;780721900799;7;190506002;0;0;UN;PLUMON PILOT PIZAR;PLUMON PILOT PIZARRA V BOARD MASTER ROJO;597;597;1;4084;HE;  ;2018-07-25T17:52:34
J512;994446;19;780721900807;9;190506002;0;0;UN;PLUMON PILOT PIZAR;PLUMON PILOT PIZARRA V BOARD MASTER VIOL;1990;1990;1;4084;HE;  ;2018-07-25T17:52:34
J512;994447;19;780721900800;0;190506002;0;0;UN;TINTA PILOT PIZARR;TINTA PILOT PIZARRA V BOARD MASTER NEG;1290;1290;1;4084;HE;  ;2018-07-25T17:52:34
J512;994448;19;780721900801;7;190506002;0;0;UN;TINTA PILOT PIZARR;TINTA PILOT PIZARRA V BOARD MASTER VER;1290;1290;1;4084;HE;  ;2018-07-25T17:52:34
J512;994449;19;780721900802;4;190506002;0;0;UN;TINTA PILOT PIZARR;TINTA PILOT PIZARRA V BOARD MASTER AZ;1290;1290;1;4084;HE;  ;2018-07-25T17:52:34
J512;994450;19;780721900803;1;190506002;0;0;UN;TINTA PILOT PIZARR;TINTA PILOT PIZARRA V BOARD MASTER NARAN;1190;1190;1;4084;HE;  ;2018-07-25T17:52:34
J512;994451;19;780721900804;8;190506002;0;0;UN;TINTA PILOT PIZARR;TINTA PILOT PIZARRA V BOARD MASTER ROJO;1290;1290;1;4084;HE;  ;2018-07-25T17:52:34
J512;994452;19;780721900806;2;190506002;0;0;UN;TINTA PILOT PIZARR;TINTA PILOT PIZARRA V BOARD MASTER VIOLE;1190;1190;1;4084;HE;  ;2018-07-25T17:52:34
J512;994454;19;780874760246;3;190802003;0;0;UN;LAMINAS PANINI FUE;*LAMINAS PANINI FUERZA G 5 BOB;190;190;1;3940;HE;  ;2018-07-25T17:52:34
J512;994455;19;780661027122;8;190201001;0;0;UN;LIBRO RHEIN MANIFO;LIBRO RHEIN MANIFOLD DUPLIC.LARG;1690;1690;1;4422;HE;  ;2018-07-25T17:52:34
J512;994456;19;780661027123;5;190201001;0;0;UN;LIBRO RHEIN MANIFO;*LIBRO RHEIN MANIFOLD TRIPLIC.LARG;717;717;1;4422;HE;  ;2018-07-25T17:52:34
J512;994458;54;3426441867;7;540133001;0;0;UN;HERVIDOR OSTER;*HERVIDOR INOX 3203 OSTER;24990;24990;1;3880;UC;  ;2018-07-25T16:58:34
J512;994459;6;209000028762;2;60233006;0;0;UN;PERA PACKAMS BOLSA;*PERA PACKAMS BOLSA 2 KG;990;495;1;7139;IE;KG;2018-07-25T16:38:47
J512;994459;6;780012194421;3;60233006;0;0;UN;PERA PACKAMS BOLSA;*PERA PACKAMS BOLSA 2 KG;990;495;1;7139;HE;KG;2018-07-25T17:23:23
J512;994464;18;780681081508;6;180602001;0;0;UN;PLUMERO DIFICIL AC;*PLUMERO DIFICIL ACC MICROFIBRA CREATIVA;2999;2999;1;1249;HE;UN;2018-07-25T17:52:34
J512;994465;18;780681081504;8;180502001;0;0;UN;GUANTE CREATIVA;*GUANTE LIMPIZA MICROFIBRA COCINA CREAT;2649;2649;1;1249;HE;UN;2018-07-25T17:52:34
J512;994469;18;780502031011;4;180302002;0;0;UN;LAVALOZA PUMA;*LAVALOZAS PUMA 2 LT;949;474,5;1;6578;HE;LT;2018-07-25T17:52:34
J512;994470;18;779052098789;1;180902001;0;0;UN;LIMP ADH INODOR;*LIMPIADOR ADHESIVO INODORO LAV MR MUSCU;859;859;1;5761;HE;UN;2018-07-25T17:17:39
J512;994470;18;779052000591;5;180902001;0;0;UN;LIMP ADH INODOR;*LIMPIADOR ADHESIVO INODORO LAV MR MUSCU;859;859;1;5761;HE;UN;2018-07-25T17:17:39
J512;994473;18;770242553549;7;181303001;0;0;UN;TOALL LIMPIAMAX;TOALLA PAPEL SCOTT LIMPIAMAX X 1 ROLLO;1549;129,08;1;4690;HE;MT;2018-07-25T17:17:39
J512;994474;18;770242553572;5;181303001;0;0;UN;TOALL ANTIBACT;TOALLA PAPEL SCOTT ANTIBACTERIAL X 1 ROL;989;82,42;1;4690;HE;MT;2018-07-25T17:17:39
J512;994475;18;770242552453;8;180502001;0;0;UN;PANO SCOTT;*PAÌÔO COCINA SCOTT LIMPIAMAX 5UN;1219;243,8;1;4690;HE;UN;2018-07-25T17:17:39
J512;994476;18;789117243131;9;180502001;0;0;UN;TOALLIT HUM SCOTT;*TOALLITAS HUMEDAS SCOTT MULTIUSO 24UN;1999;83,29;1;4690;HE;UN;2018-07-25T17:52:34
J512;994477;18;779129000303;3;180804001;0;0;UN;LIMP PISO FLOT CIF;*LIMPIADOR CIF PISO FLOTANTE 750ML;1659;2212;1;1025;HE;LT;2018-07-25T17:17:39
J512;994477;18;779129000351;4;180804001;0;0;UN;LIMP PISO FLOT CIF;*LIMPIADOR CIF PISO FLOTANTE 750ML;1659;2212;1;1025;HE;LT;2018-07-25T17:17:39
J512;994478001;18;780500500155;6;180205002;0;0;UN;ELIMINA OLOR BLUE;*ELIMINA OLORES TELAS BRISSY 255 G BLUE;1789;6880,77;1;5813;HE;KG;2018-07-25T17:52:34
J512;994478002;18;780500500156;3;180205002;0;0;UN;ELIMINA OLOR SPRIN;*ELIMINA OLORES TELAS BRISSY 255 SPRING;1789;6880,77;1;5813;HE;KG;2018-07-25T17:52:34
J512;994481;18;780502569320;5;181401001;0;0;UN;DEO LAV DEO LAT;*DESOD POETT 360 LAV. + DES 360 LATIDOS;2019;2804,17;1;4139;HE;LT;2018-07-25T17:52:34
J512;994482;18;779052098908;6;180806002;0;0;UN;LIMP VIDRIO D P;LIMPIAVIDRIO MULT F ACT MR.MUSCULO D P;969;1938;1;5761;HE;LT;2018-07-25T17:17:39
J512;994483;18;779052098907;9;180806001;0;0;UN;LIMP VIDRIO GAT;LIMPIAVIDRIO MULT F ACT MR.MUSCULO GAT 5;1919;3838;1;5761;HE;LT;2018-07-25T17:17:39
J512;994485;19;978968164112;2;190404002;0;0;UN;LIBRO FOND CULT EN;*LIBRO FOND CULT EN EL DESVAN;7990;7990;1;7410;HE;  ;2018-07-25T17:52:34
J512;994486;19;978607160035;6;190404002;0;0;UN;LIBRO FOND CULT NO;*LIBRO FOND CULT NOCHE SIN LUNA;8390;8390;1;7410;HE;  ;2018-07-25T17:52:34
J512;994487;19;789604192201;1;190201008;0;0;UN;NOTAS ADH BIC MIN;*NOTAS ADH BIC MINI PLAIN 51X38;165;165;1;560;HE;  ;2018-07-25T17:52:34
J512;994516;27;73934007002;1;270702001;0;0;UN;BIKINI CORAZN BLC;*BIKINI CORAZN BLC S;1990;1990;1;5472;UC;  ;2018-07-25T17:17:39
J512;994520;27;73934025003;4;270702001;0;0;UN;BIKINI CORAZON NEG;*BIKINI CORAZON NEG M;1990;1990;1;5472;UC;  ;2018-07-25T17:17:39
J512;994522;27;73934050002;3;270702001;0;0;UN;BIKINI CORAZON CHO;*BIKINI CORAZON CHO S;1990;1990;1;5472;UC;  ;2018-07-25T17:17:39
J512;994524;27;73934050004;7;270502001;0;0;UN;BIKINI CORAZON CHO;*BIKINI CORAZON CHO L;1990;1990;1;5472;UC;  ;2018-07-25T17:17:39
J512;994529;26;780213000045;4;260301001;0;0;UN;BRAHMA EXT LATX18;CERV BRAHMA   5.5G LATA 354cc;4890;767,66;17;674;HE;LT;2018-07-25T17:23:23
J512;994532;11;209000028752;3;900202002;0;0;UN;PACK LAYS CLASICA;*PACK LAYS CLASICA 5UN;599;5445,45;1;3035;IE;KG;2018-07-25T16:38:47
J512;994533;11;780200000361;5;110205001;0;0;UN;SNACK MIX 50 GR;SNACK MIX 50 GR;449;8980;1;1801;HE;KG;2018-07-25T17:23:23
J512;994534;11;780200000395;0;110201001;0;0;UN;PAPA LAYS CLASICA;PAPA LAYS CLASICA 22 GR;159;7950;1;3035;HE;KG;2018-07-25T17:23:23
J512;994535;27;780581513675;2;270701001;0;0;UN;BIPACK CALZON PRIN;*BIPACK CALZON PRINCESAS FLORES T/SURT;490;490;1;3516;HE;  ;2018-07-25T17:52:34
J512;994536;38;780462866002;7;380103001;0;0;UN;SUP ALIM VITO SEN;*SUPLEMT ALIM PERRO VITO SENIOR 300 GR;9690;32300;1;7057;HE;KG;2018-07-25T17:52:34
J512;994537;38;780462866000;3;380103001;0;0;UN;SUP ALIM VITO ADUL;*SUPLEMT ALIM PERRO VITO ADULTO 300 GR;8590;28633,33;1;7057;HE;KG;2018-07-25T17:52:34
J512;994538;38;780462866001;0;380103001;0;0;UN;SUP ALIM VITO JUN;*SUPLEMT ALIM PERRO VITO JUNIOR 300 GR;8590;28633,33;1;7057;HE;KG;2018-07-25T17:52:34
J512;994539;38;780462866003;4;380103001;0;0;UN;SUP ALIM VITO PRE;*SUPLEMT ALIM PERRO VITO PREÌÔEZ 300 GR;8590;28633,33;1;7057;HE;KG;2018-07-25T17:52:34
J512;994540;42;209000027184;3;420203005;0;0;UN;CLIP MADERA CIEVO;*CLIP MADERA CIEVOS 9 CM 6 UN;99;99;1;7266;IE;  ;2018-07-25T16:38:47
J512;994541;15;209000027183;6;151102001;0;0;UN;CLIP MADERA 6 UN;*CLIP MADERA 6 UN;99;99;1;7266;IE;  ;2018-07-25T16:38:47
J512;994542;15;209000027182;9;151102001;0;0;UN;CLIP MADERA GALLE;*CLIP MADERA GALLETAS 6 UN;99;99;1;7266;IE;  ;2018-07-25T16:38:47
J512;994543;15;209000027174;4;151102001;0;0;UN;SET FIGURAS MADER;*SET FIGURAS MADERA 12 UN;99;99;1;7266;IE;  ;2018-07-25T16:38:47
J512;994544;42;209000027131;7;420203003;0;0;UN;OSITOS PASCUEROS;*OSITOS PASCUEROS 7CM;99;99;1;7266;IE;  ;2018-07-25T16:38:47
J512;994545;42;209000027130;0;420203003;0;0;UN;SANTA PATINADOR 8;*SANTA PATINADOR 8CM;99;99;1;7266;IE;  ;2018-07-25T16:38:47
J512;994546;15;209000027129;4;151102001;0;0;UN;CABALLITO BALANCI;*CABALLITO BALANCIN MADERA 12UN;99;99;1;7266;IE;  ;2018-07-25T16:38:47
J512;994547;42;209000027128;7;420203012;0;0;UN;RACIMO UVAS PLATA;*RACIMO UVAS PLATA S/2;99;99;1;7266;IE;  ;2018-07-25T16:38:47
J512;994548;42;209000027126;3;420203012;0;0;UN;RACIMO UVAS DORAD;*RACIMO UVAS DORADO S/2;99;99;1;7266;IE;  ;2018-07-25T16:38:47
J512;994549;42;209000027125;6;420203012;0;0;UN;RACIMO UVAS ROJAS;*RACIMO UVAS ROJAS S/2;99;99;1;7266;IE;  ;2018-07-25T16:38:47
J512;994550;15;209000027124;9;151102001;0;0;UN;ANGELES S 6;*ANGELES S/6;99;99;1;7266;IE;  ;2018-07-25T16:38:47
J512;994551;42;209000027123;2;420203003;0;0;UN;ESTRELLAS FUGAZ;*ESTRELLAS FUGAZ 6 UN;99;99;1;7266;IE;  ;2018-07-25T16:38:47
